Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Killjoy,11.1,13.7,3.9,0.525,0.037000000000000005,167,0.001,8442
2,Raze,12.8,14.5,4.7,0.51,0.08,198,0.001,18407
3,Sage,10.1,14.0,5.9,0.509,0.126,150,0.001,28835
4,Cypher,11.3,13.8,4.5,0.503,0.026000000000000002,165,0.001,5947
5,Skye,10.8,14.2,6.7,0.499,0.04,163,0.001,9207
6,Omen,12.0,14.4,4.5,0.49700000000000005,0.063,176,0.001,14515
7,Gekko,10.7,14.5,4.2,0.496,0.049,158,0.001,11252
8,Breach,11.8,14.4,4.9,0.496,0.013999999999999999,176,0.001,3240
9,Reyna,13.7,14.5,4.2,0.496,0.10400000000000001,203,0.002,23849
10,Sova,10.9,14.1,4.5,0.491,0.037000000000000005,164,0.001,8536
11,Astra,11.4,13.1,4.2,0.49,0.006,170,0.001,1306
12,Viper,10.8,14.3,4.5,0.488,0.034,162,0.001,7689
13,Brimstone,11.4,14.2,5.6,0.48700000000000004,0.035,173,0.001,8089
14,Phoenix,12.3,14.3,4.0,0.485,0.048,184,0.001,10995
15,KAY/O,10.8,14.6,7.0,0.483,0.024,165,0.001,5575
16,Deadlock,11.6,14.3,3.7,0.483,0.059000000000000004,178,0.001,13564
17,Jett,12.6,14.6,3.6,0.48200000000000004,0.061,187,0.002,13908
18,Fade,10.4,14.6,5.6,0.48200000000000004,0.037000000000000005,157,0.001,8560
19,Harbor,11.0,14.6,4.7,0.48100000000000004,0.008,162,0.001,1921
20,Neon,11.7,14.9,3.7,0.47600000000000003,0.042,176,0.002,9707
21,Yoru,12.0,14.5,3.8,0.469,0.05,176,0.001,11395
22,Chamber,11.9,14.2,3.2,0.465,0.019,174,0.001,4362
