Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.5,14.6,8.7,0.513,0.105,206,0.001,254750
2,Killjoy,14.4,14.3,3.8,0.506,0.062,201,0.001,151666
3,Phoenix,17.1,15.2,4.6,0.505,0.027000000000000003,239,0.002,66103
4,Reyna,17.9,15.4,4.4,0.501,0.111,249,0.002,269840
5,Sage,13.6,14.8,6.9,0.501,0.055999999999999994,189,0.001,135363
6,Jett,17.5,15.7,3.8,0.498,0.11199999999999999,242,0.002,271210
7,Raze,16.7,15.7,4.7,0.498,0.067,239,0.002,163098
8,Fade,14.2,14.9,6.2,0.494,0.025,197,0.001,59604
9,Breach,14.4,15.2,6.8,0.494,0.083,199,0.001,202033
10,Skye,14.1,15.0,7.3,0.493,0.046,196,0.001,112331
11,Cypher,14.7,14.5,4.8,0.493,0.035,202,0.001,84719
12,Viper,14.5,14.7,5.6,0.493,0.028999999999999998,202,0.001,70719
13,Gekko,14.0,15.0,4.7,0.491,0.023,191,0.001,56763
14,Neon,16.5,16.2,4.3,0.49,0.024,232,0.002,57944
15,Deadlock,15.0,15.0,3.9,0.49,0.049,209,0.001,117942
16,Chamber,16.4,14.9,3.0,0.488,0.040999999999999995,222,0.002,99291
17,Astra,15.1,14.7,6.3,0.48,0.012,207,0.001,28784
18,Sova,14.4,14.8,5.4,0.479,0.013999999999999999,204,0.001,34074
19,Omen,14.6,15.2,6.8,0.46799999999999997,0.043,202,0.001,103415
20,Yoru,15.8,15.5,4.3,0.467,0.012,219,0.002,29082
21,KAY/O,14.2,15.4,8.7,0.461,0.02,203,0.001,48444
22,Harbor,13.8,15.1,5.9,0.45399999999999996,0.006,191,0.001,14284
