Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Sage,14.1,14.8,7.4,0.512,0.10099999999999999,196,0.001,246178
2,Brimstone,14.6,15.0,8.8,0.505,0.044000000000000004,208,0.001,107755
3,Raze,16.9,15.9,4.9,0.503,0.09300000000000001,245,0.002,228046
4,Reyna,17.8,15.6,4.5,0.501,0.106,247,0.002,258351
5,Phoenix,17.1,15.4,4.7,0.501,0.027999999999999997,240,0.002,68000
6,Skye,14.3,15.0,7.8,0.498,0.077,199,0.001,189087
7,Astra,15.4,14.6,6.6,0.49700000000000005,0.027000000000000003,211,0.001,67025
8,Killjoy,14.6,14.5,3.8,0.496,0.046,203,0.001,111640
9,Omen,15.1,15.1,7.3,0.491,0.102,209,0.001,249364
10,Jett,17.4,16.0,3.8,0.489,0.105,241,0.002,256962
11,Deadlock,15.1,15.0,4.0,0.489,0.049,221,0.001,119580
12,Cypher,14.8,14.5,4.8,0.488,0.048,202,0.001,116330
13,Viper,14.8,14.7,5.5,0.484,0.018000000000000002,207,0.001,44142
14,Breach,14.5,15.3,6.7,0.484,0.025,202,0.001,60126
15,Fade,14.4,15.1,6.1,0.484,0.018000000000000002,199,0.001,44559
16,Sova,14.7,14.9,5.4,0.483,0.018000000000000002,206,0.001,43892
17,Gekko,14.2,15.1,4.7,0.483,0.023,195,0.001,55504
18,Chamber,16.3,15.0,3.0,0.483,0.027999999999999997,221,0.002,69059
19,Neon,16.0,16.3,4.2,0.47600000000000003,0.01,225,0.002,24354
20,Yoru,15.9,15.5,4.3,0.47,0.012,221,0.002,28387
21,KAY/O,14.3,15.5,8.5,0.45799999999999996,0.021,203,0.001,52370
22,Harbor,14.2,15.3,5.8,0.444,0.003,196,0.001,8029
