Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.6,14.9,10.7,0.53,0.04,206,0.001,39370
2,Phoenix,17.2,15.7,4.9,0.513,0.032,238,0.002,31766
3,Sage,14.4,14.9,7.0,0.509,0.03,197,0.001,29255
4,Astra,15.3,14.8,8.3,0.505,0.021,207,0.001,20201
5,Sova,14.8,14.6,6.3,0.503,0.12300000000000001,206,0.001,120328
6,Reyna,17.5,15.9,4.5,0.501,0.098,238,0.002,96058
7,Cypher,15.0,14.7,5.0,0.501,0.03,200,0.001,28855
8,Fade,14.7,15.1,6.9,0.498,0.013999999999999999,200,0.001,13719
9,Raze,16.5,16.0,5.0,0.494,0.040999999999999995,236,0.002,40225
10,Killjoy,14.7,14.5,3.6,0.494,0.094,200,0.001,91933
11,Deadlock,15.2,15.1,3.8,0.493,0.040999999999999995,220,0.001,39865
12,Skye,14.5,15.3,8.0,0.491,0.034,199,0.001,33108
13,Jett,17.5,16.2,3.6,0.489,0.16899999999999998,237,0.002,165670
14,Omen,14.8,15.1,9.4,0.48200000000000004,0.127,203,0.001,124494
15,Yoru,16.2,15.9,4.5,0.48100000000000004,0.009000000000000001,220,0.002,8654
16,Chamber,16.5,15.3,2.7,0.48100000000000004,0.032,219,0.002,31560
17,Neon,15.8,16.4,4.1,0.48,0.005,220,0.002,4478
18,Viper,14.7,14.8,5.9,0.479,0.003,204,0.001,2570
19,Breach,14.4,15.6,7.6,0.467,0.009000000000000001,198,0.001,9215
20,Gekko,14.4,15.3,4.8,0.46399999999999997,0.006,193,0.001,6052
21,Harbor,14.4,15.4,6.6,0.451,0.001,198,0.001,1173
22,KAY/O,14.5,15.7,9.5,0.451,0.04,203,0.001,39376
