Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Gekko,15.3,14.9,4.7,0.534,0.004,207,0.001,399
2,Brimstone,14.5,14.9,10.8,0.524,0.015,208,0.001,1621
3,Sage,15.0,15.1,7.3,0.519,0.096,204,0.001,10035
4,Reyna,17.9,15.8,4.2,0.515,0.064,243,0.002,6726
5,Jett,17.8,16.2,3.4,0.506,0.153,241,0.002,16053
6,Neon,16.1,16.6,4.4,0.506,0.003,224,0.002,338
7,Raze,17.2,16.4,4.8,0.505,0.142,247,0.002,14866
8,Deadlock,16.2,15.3,3.7,0.505,0.031,266,0.001,3195
9,Killjoy,15.5,14.5,3.3,0.503,0.040999999999999995,210,0.001,4322
10,Sova,15.4,14.7,5.7,0.5,0.002,217,0.001,192
11,Omen,14.9,15.0,9.0,0.499,0.126,202,0.001,13149
12,Skye,14.6,15.1,8.4,0.495,0.134,197,0.001,14057
13,Cypher,15.2,14.7,4.2,0.495,0.073,201,0.001,7611
14,Phoenix,16.8,15.9,4.8,0.49,0.008,233,0.002,802
15,Chamber,16.9,15.4,2.6,0.48100000000000004,0.023,223,0.002,2460
16,Astra,15.3,14.7,7.7,0.474,0.049,206,0.001,5083
17,Fade,15.1,15.4,6.5,0.473,0.004,205,0.001,389
18,KAY/O,14.9,15.7,9.4,0.46,0.005,207,0.001,498
19,Yoru,16.5,15.8,4.4,0.45899999999999996,0.006999999999999999,227,0.002,740
20,Viper,16.2,15.3,5.4,0.45899999999999996,0.006999999999999999,221,0.001,747
21,Breach,14.1,15.4,8.1,0.447,0.013000000000000001,194,0.001,1397
22,Harbor,13.5,14.8,6.1,0.40700000000000003,0.0,183,0.001,27
