Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.8,14.9,10.8,0.528,0.018000000000000002,211,0.001,3712
2,Sage,14.9,15.1,7.4,0.523,0.091,203,0.001,18339
3,Killjoy,15.2,14.5,3.3,0.508,0.040999999999999995,207,0.001,8212
4,Raze,17.0,16.3,4.9,0.506,0.14,244,0.002,28323
5,Chamber,16.9,15.2,2.5,0.505,0.024,223,0.002,4912
6,Reyna,17.5,15.8,4.2,0.505,0.071,239,0.002,14293
7,Phoenix,17.2,15.8,4.8,0.503,0.01,237,0.002,2003
8,Omen,15.0,15.0,9.0,0.498,0.11800000000000001,205,0.001,23909
9,Astra,15.6,14.7,7.8,0.49700000000000005,0.05,209,0.001,10116
10,Jett,17.6,16.3,3.5,0.49700000000000005,0.14400000000000002,240,0.002,29102
11,Skye,14.5,15.1,8.4,0.495,0.142,198,0.001,28652
12,Fade,14.9,15.2,6.3,0.494,0.006,202,0.001,1203
13,Deadlock,15.6,15.1,3.8,0.49,0.040999999999999995,239,0.001,8215
14,Cypher,14.8,14.8,4.4,0.479,0.059000000000000004,199,0.001,11937
15,Neon,16.0,16.5,4.0,0.479,0.003,220,0.002,698
16,Yoru,16.0,15.7,4.4,0.475,0.008,220,0.002,1666
17,KAY/O,14.7,15.7,9.7,0.475,0.006999999999999999,207,0.001,1349
18,Breach,14.5,15.3,8.3,0.473,0.013000000000000001,199,0.001,2546
19,Sova,14.7,14.9,6.0,0.47100000000000003,0.002,209,0.001,490
20,Gekko,14.7,15.1,4.6,0.465,0.004,197,0.001,832
21,Viper,15.4,15.0,5.6,0.45899999999999996,0.006999999999999999,213,0.001,1494
22,Harbor,13.8,15.6,6.4,0.444,0.001,187,0.001,162
