Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Killjoy,13.4,13.9,4.2,0.51,0.07400000000000001,194,0.001,206873
2,Brimstone,13.5,14.6,7.7,0.509,0.05,198,0.001,140398
3,Sage,12.3,14.5,6.9,0.498,0.105,178,0.001,296369
4,Sova,13.4,14.4,5.5,0.49700000000000005,0.05,194,0.001,140236
5,Reyna,16.2,15.2,4.7,0.496,0.109,233,0.002,307950
6,Raze,15.0,15.3,5.2,0.495,0.067,225,0.002,189779
7,Jett,15.5,15.4,4.0,0.49,0.066,223,0.002,186306
8,Phoenix,15.1,15.0,4.7,0.49,0.037000000000000005,220,0.002,103130
9,Deadlock,13.6,14.8,4.0,0.489,0.053,204,0.001,150188
10,Skye,12.6,14.7,7.7,0.489,0.048,184,0.001,134723
11,Viper,13.3,14.5,5.3,0.488,0.025,192,0.001,69688
12,Breach,13.5,15.1,6.0,0.488,0.019,195,0.001,53796
13,Omen,13.8,14.8,6.3,0.48700000000000004,0.085,197,0.001,240444
14,Cypher,13.2,14.2,5.0,0.486,0.027000000000000003,187,0.001,76052
15,Chamber,14.7,14.6,3.4,0.483,0.023,207,0.002,64357
16,Astra,13.8,14.4,5.9,0.48100000000000004,0.009000000000000001,197,0.001,24699
17,Fade,12.7,14.9,6.2,0.48100000000000004,0.027999999999999997,184,0.001,78057
18,Gekko,12.7,14.9,4.7,0.479,0.038,181,0.001,106064
19,Neon,14.5,15.7,4.2,0.473,0.026000000000000002,210,0.002,73883
20,Yoru,14.1,15.2,4.3,0.46299999999999997,0.025,202,0.001,70766
21,KAY/O,12.7,15.2,7.8,0.462,0.027999999999999997,187,0.001,78593
22,Harbor,12.8,15.0,5.6,0.462,0.008,184,0.001,21754
