Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,13.9,14.7,7.5,0.505,0.046,202,0.001,170053
2,Reyna,17.2,15.1,4.6,0.505,0.115,244,0.002,421561
3,Raze,15.8,15.4,5.2,0.505,0.07400000000000001,235,0.002,271359
4,Killjoy,13.5,14.1,3.9,0.504,0.052000000000000005,194,0.001,189934
5,Sage,12.7,14.6,6.9,0.5,0.096,182,0.001,353148
6,Phoenix,15.9,14.9,4.6,0.5,0.035,228,0.001,128863
7,Breach,13.9,15.1,6.2,0.498,0.03,199,0.001,111756
8,Chamber,15.4,14.5,3.3,0.49700000000000005,0.033,213,0.002,121485
9,Gekko,13.3,14.9,4.8,0.49700000000000005,0.047,187,0.001,172982
10,Astra,14.5,14.4,5.5,0.49700000000000005,0.012,202,0.001,42490
11,Skye,13.2,14.7,7.8,0.496,0.061,190,0.001,225146
12,Jett,16.4,15.4,3.9,0.494,0.068,233,0.002,250133
13,Omen,14.3,14.9,6.1,0.494,0.087,202,0.001,320174
14,Deadlock,14.1,14.8,4.0,0.494,0.05,202,0.001,184895
15,Viper,13.8,14.6,5.5,0.491,0.027000000000000003,199,0.001,98480
16,Fade,13.3,14.9,6.2,0.49,0.027000000000000003,190,0.001,101020
17,Cypher,13.8,14.3,4.8,0.488,0.026000000000000002,194,0.001,94880
18,Neon,15.4,15.8,4.3,0.484,0.027000000000000003,222,0.002,100289
19,Sova,13.6,14.7,5.3,0.48100000000000004,0.026000000000000002,196,0.001,96436
20,Harbor,13.3,15.0,5.7,0.47200000000000003,0.013999999999999999,189,0.001,51073
21,Yoru,14.6,15.3,4.3,0.462,0.022000000000000002,208,0.001,80773
22,KAY/O,13.2,15.2,8.4,0.461,0.024,194,0.001,89614
