Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Reyna,17.7,15.1,4.5,0.508,0.11900000000000001,250,0.002,437249
2,Raze,16.2,15.4,5.2,0.507,0.076,241,0.002,278374
3,Killjoy,13.9,14.1,3.9,0.505,0.052000000000000005,197,0.001,191605
4,Phoenix,16.5,15.0,4.6,0.505,0.034,235,0.002,126477
5,Brimstone,14.1,14.7,7.6,0.505,0.046,205,0.001,170529
6,Sage,13.1,14.6,6.9,0.502,0.087,187,0.001,319044
7,Gekko,13.7,14.9,4.8,0.502,0.046,191,0.001,167409
8,Chamber,15.8,14.5,3.2,0.501,0.036000000000000004,218,0.002,131755
9,Astra,14.8,14.4,5.6,0.499,0.013000000000000001,206,0.001,47512
10,Jett,16.9,15.4,3.9,0.498,0.075,239,0.002,275694
11,Breach,14.2,15.1,6.3,0.49700000000000005,0.033,202,0.001,121710
12,Skye,13.5,14.8,7.8,0.495,0.061,193,0.001,225588
13,Fade,13.6,14.9,6.2,0.495,0.025,194,0.001,93723
14,Deadlock,14.4,14.8,4.0,0.49200000000000005,0.054000000000000006,208,0.001,198881
15,Viper,14.3,14.6,5.5,0.49200000000000005,0.025,204,0.001,92547
16,Omen,14.6,14.9,6.2,0.49200000000000005,0.08900000000000001,205,0.001,327711
17,Cypher,14.1,14.3,4.8,0.49,0.025,197,0.001,90964
18,Sova,14.0,14.7,5.4,0.488,0.023,201,0.001,85503
19,Neon,15.9,15.8,4.3,0.488,0.025,228,0.002,91365
20,Harbor,13.6,15.0,5.8,0.47100000000000003,0.013999999999999999,192,0.001,50800
21,Yoru,15.1,15.3,4.3,0.467,0.019,213,0.001,70649
22,KAY/O,13.6,15.2,8.5,0.46399999999999997,0.023,198,0.001,83987
