Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.5,14.8,10.6,0.535,0.023,204,0.001,4723
2,Viper,14.8,14.9,6.1,0.525,0.002,200,0.001,316
3,Gekko,14.7,15.2,5.1,0.525,0.003,197,0.001,604
4,Phoenix,17.0,15.8,4.9,0.515,0.040999999999999995,233,0.002,8439
5,Sage,14.8,15.1,6.9,0.508,0.013000000000000001,202,0.001,2584
6,Deadlock,15.6,15.2,3.7,0.507,0.028999999999999998,206,0.001,6004
7,Yoru,16.0,15.8,4.5,0.502,0.01,218,0.002,2031
8,Raze,16.7,16.1,4.7,0.502,0.031,235,0.002,6280
9,Reyna,17.2,15.8,4.3,0.502,0.106,234,0.002,21659
10,Killjoy,15.2,14.7,3.3,0.501,0.087,205,0.001,17872
11,Cypher,15.3,14.9,4.6,0.501,0.046,203,0.001,9457
12,Sova,14.8,14.8,5.9,0.498,0.136,203,0.001,27868
13,Omen,14.7,15.1,9.2,0.494,0.14300000000000002,199,0.001,29278
14,Chamber,16.8,15.2,2.6,0.493,0.035,220,0.002,7070
15,Jett,17.2,16.1,3.4,0.493,0.192,232,0.002,39209
16,Skye,14.5,15.2,7.9,0.49200000000000005,0.048,198,0.001,9725
17,Fade,14.4,15.0,7.2,0.489,0.008,198,0.001,1734
18,Astra,15.3,14.7,7.6,0.484,0.018000000000000002,204,0.001,3683
19,Neon,16.2,16.8,4.0,0.465,0.004,217,0.002,800
20,Breach,14.6,15.6,8.5,0.465,0.019,199,0.001,3861
21,KAY/O,14.8,15.9,10.5,0.45399999999999996,0.006,208,0.001,1209
22,Harbor,14.4,15.9,6.9,0.345,0.001,199,0.001,148
