Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.5,14.9,9.4,0.515,0.053,206,0.001,130885
2,Phoenix,17.3,15.5,4.8,0.512,0.034,242,0.002,84365
3,Sova,14.9,14.5,6.0,0.506,0.084,208,0.001,206804
4,Sage,13.9,14.9,7.0,0.503,0.057,192,0.001,139230
5,Reyna,17.7,15.7,4.5,0.502,0.111,245,0.002,272140
6,Astra,15.4,14.7,7.3,0.499,0.017,210,0.001,42609
7,Killjoy,14.4,14.3,3.7,0.49700000000000005,0.08900000000000001,199,0.001,218450
8,Raze,16.5,15.9,5.0,0.494,0.054000000000000006,238,0.002,132259
9,Jett,17.5,15.9,3.7,0.49200000000000005,0.132,241,0.002,325234
10,Chamber,16.4,15.0,3.0,0.491,0.03,221,0.002,74064
11,Cypher,14.7,14.5,5.0,0.491,0.026000000000000002,199,0.001,63652
12,Skye,14.2,15.1,7.8,0.49,0.040999999999999995,198,0.001,100096
13,Deadlock,15.0,15.0,3.8,0.49,0.045,212,0.001,111787
14,Fade,14.4,15.0,6.4,0.489,0.018000000000000002,199,0.001,45376
15,Omen,14.9,15.1,8.2,0.48700000000000004,0.109,205,0.001,268699
16,Viper,14.5,14.8,5.7,0.483,0.01,202,0.001,23949
17,Breach,14.4,15.4,6.8,0.475,0.016,201,0.001,39596
18,Gekko,14.1,15.2,4.8,0.475,0.016,193,0.001,38369
19,Yoru,15.9,15.7,4.3,0.46399999999999997,0.011000000000000001,219,0.002,26653
20,KAY/O,14.2,15.5,8.8,0.461,0.035,202,0.001,85842
21,Neon,15.9,16.4,4.1,0.45399999999999996,0.009000000000000001,222,0.002,22314
22,Harbor,14.1,15.4,6.2,0.44299999999999995,0.003,195,0.001,6706
