Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.6,14.5,8.3,0.512,0.092,208,0.001,302900
2,Reyna,18.3,15.2,4.5,0.509,0.122,256,0.002,400793
3,Killjoy,14.3,14.2,4.0,0.507,0.057999999999999996,202,0.001,192771
4,Phoenix,17.1,15.0,4.6,0.506,0.031,242,0.002,102238
5,Sage,13.4,14.7,6.8,0.501,0.069,189,0.001,227736
6,Raze,16.6,15.5,4.8,0.498,0.065,241,0.002,213776
7,Jett,17.6,15.5,3.9,0.49700000000000005,0.098,246,0.002,321504
8,Gekko,14.0,14.9,4.7,0.495,0.027000000000000003,194,0.001,90257
9,Breach,14.5,15.2,6.5,0.493,0.068,203,0.001,225420
10,Fade,14.1,14.8,6.2,0.493,0.024,198,0.001,79855
11,Cypher,14.6,14.4,4.9,0.49200000000000005,0.032,202,0.001,107063
12,Chamber,16.4,14.7,3.1,0.49200000000000005,0.035,224,0.002,115331
13,Deadlock,15.0,14.9,4.0,0.49200000000000005,0.051,212,0.001,169436
14,Skye,14.0,14.8,7.3,0.49200000000000005,0.049,197,0.001,160126
15,Viper,14.5,14.6,5.5,0.49,0.03,204,0.001,97471
16,Neon,16.6,16.0,4.3,0.488,0.026000000000000002,236,0.002,86189
17,Astra,15.1,14.5,6.0,0.48700000000000004,0.011000000000000001,208,0.001,36735
18,Sova,14.3,14.7,5.4,0.483,0.017,204,0.001,56607
19,Omen,14.7,15.0,6.5,0.473,0.052000000000000005,206,0.001,170192
20,Yoru,15.7,15.4,4.3,0.465,0.015,220,0.002,47791
21,KAY/O,14.2,15.3,8.5,0.46,0.021,204,0.001,67746
22,Harbor,13.9,15.1,5.8,0.45799999999999996,0.006999999999999999,195,0.001,23753
