Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.5,14.5,8.1,0.514,0.08800000000000001,207,0.001,320334
2,Killjoy,14.2,14.1,4.0,0.506,0.057999999999999996,201,0.001,212112
3,Reyna,18.2,15.1,4.5,0.506,0.121,255,0.002,440614
4,Phoenix,16.9,15.0,4.6,0.505,0.032,239,0.002,115433
5,Sage,13.2,14.6,6.8,0.499,0.07400000000000001,187,0.001,272206
6,Jett,17.4,15.5,3.9,0.49700000000000005,0.08900000000000001,245,0.002,326632
7,Raze,16.4,15.4,4.8,0.49700000000000005,0.064,239,0.002,234290
8,Breach,14.4,15.1,6.4,0.494,0.064,202,0.001,234190
9,Chamber,16.2,14.7,3.2,0.49200000000000005,0.033,222,0.002,121153
10,Cypher,14.4,14.4,4.9,0.49200000000000005,0.032,200,0.001,118021
11,Neon,16.5,15.9,4.3,0.491,0.027000000000000003,234,0.002,100342
12,Gekko,13.8,14.9,4.7,0.491,0.028999999999999998,193,0.001,107292
13,Viper,14.2,14.6,5.5,0.491,0.03,202,0.001,110851
14,Fade,13.9,14.8,6.2,0.491,0.025,195,0.001,90612
15,Skye,13.8,14.8,7.3,0.49,0.05,195,0.001,183185
16,Deadlock,14.8,14.9,4.0,0.489,0.053,209,0.001,193900
17,Astra,14.9,14.5,5.9,0.48100000000000004,0.011000000000000001,208,0.001,39979
18,Sova,14.1,14.7,5.4,0.478,0.019,202,0.001,68334
19,Omen,14.6,15.0,6.3,0.473,0.055,205,0.001,200129
20,Yoru,15.6,15.3,4.3,0.46799999999999997,0.016,219,0.002,58924
21,KAY/O,13.9,15.3,8.4,0.46299999999999997,0.021,202,0.001,77801
22,Harbor,13.8,15.0,5.8,0.462,0.008,194,0.001,28178
