Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Phoenix,17.3,15.3,4.8,0.511,0.037000000000000005,243,0.002,99477
2,Gekko,14.1,14.9,5.0,0.504,0.040999999999999995,193,0.001,110052
3,Astra,15.1,14.4,6.5,0.503,0.037000000000000005,206,0.001,99636
4,Brimstone,14.2,14.8,8.2,0.503,0.04,203,0.001,105167
5,Raze,16.5,15.7,4.8,0.503,0.048,239,0.002,127936
6,Killjoy,14.3,14.3,3.8,0.502,0.048,200,0.001,127243
7,Reyna,17.9,15.5,4.5,0.501,0.11599999999999999,249,0.002,309265
8,Viper,14.7,14.6,6.0,0.501,0.053,206,0.001,140342
9,Sage,13.4,14.9,7.0,0.499,0.063,187,0.001,167588
10,Cypher,14.5,14.4,4.8,0.494,0.033,198,0.001,87001
11,Fade,14.2,15.0,6.4,0.49200000000000005,0.038,198,0.001,100459
12,Jett,17.3,15.8,3.8,0.491,0.11900000000000001,239,0.002,315555
13,Skye,14.0,15.0,7.8,0.491,0.064,197,0.001,169072
14,Sova,14.4,14.7,5.6,0.49,0.023,203,0.001,60204
15,Deadlock,14.9,15.1,4.0,0.489,0.048,206,0.001,128598
16,Chamber,16.1,14.7,3.0,0.488,0.049,218,0.002,130731
17,Neon,16.2,16.2,4.2,0.48100000000000004,0.016,227,0.002,41283
18,Omen,14.7,15.2,6.7,0.478,0.047,203,0.001,126294
19,Breach,14.4,15.4,6.5,0.47700000000000004,0.016,202,0.001,43038
20,Yoru,15.9,15.6,4.4,0.469,0.015,221,0.002,40170
21,Harbor,13.7,15.1,6.2,0.465,0.027000000000000003,191,0.001,72358
22,KAY/O,14.1,15.5,8.4,0.451,0.023,202,0.001,60228
