Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Killjoy,12.3,13.7,4.3,0.519,0.053,183,0.001,48751
2,Sage,11.1,14.2,6.4,0.507,0.12,162,0.001,109396
3,Brimstone,12.4,14.4,6.7,0.506,0.04,185,0.001,36434
4,Raze,13.7,14.9,5.2,0.504,0.075,209,0.001,68440
5,Deadlock,12.4,14.6,3.9,0.49700000000000005,0.054000000000000006,183,0.001,48935
6,Sova,12.1,14.3,5.2,0.49700000000000005,0.047,179,0.001,42716
7,Reyna,14.7,14.9,4.6,0.49700000000000005,0.105,214,0.002,95857
8,Skye,11.5,14.5,7.3,0.494,0.044000000000000004,171,0.001,40070
9,Omen,12.8,14.6,5.4,0.494,0.071,185,0.001,65095
10,Jett,13.8,15.0,3.9,0.49,0.06,203,0.002,54908
11,Astra,12.6,14.1,5.2,0.489,0.006,182,0.001,5573
12,Fade,11.4,14.7,6.0,0.489,0.035,169,0.001,31515
13,Cypher,12.1,14.0,4.8,0.488,0.025,174,0.001,22865
14,Gekko,11.5,14.7,4.6,0.48700000000000004,0.046,166,0.001,42268
15,Viper,12.0,14.4,4.9,0.484,0.027999999999999997,177,0.001,25398
16,Breach,12.6,14.8,5.6,0.48200000000000004,0.016,184,0.001,14707
17,Phoenix,13.4,14.7,4.5,0.48200000000000004,0.044000000000000004,199,0.002,40042
18,Chamber,13.4,14.5,3.5,0.478,0.021,192,0.002,18856
19,Neon,13.0,15.3,4.0,0.47200000000000003,0.035,191,0.002,32281
20,KAY/O,11.6,14.9,7.4,0.47200000000000003,0.027000000000000003,175,0.001,24295
21,Harbor,11.6,14.8,5.3,0.47,0.008,170,0.001,7416
22,Yoru,12.8,14.9,4.1,0.46799999999999997,0.040999999999999995,186,0.001,37285
