Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.5,15.0,9.5,0.513,0.039,204,0.001,50121
2,Sage,14.2,15.1,7.0,0.505,0.046,196,0.001,57924
3,Phoenix,17.3,15.7,4.7,0.504,0.038,239,0.002,47621
4,Killjoy,14.9,14.6,3.4,0.501,0.063,202,0.001,79872
5,Sova,14.8,14.7,5.8,0.499,0.08800000000000001,204,0.001,112151
6,Reyna,17.6,15.8,4.4,0.49700000000000005,0.10300000000000001,240,0.002,130928
7,Gekko,14.4,15.2,5.0,0.496,0.011000000000000001,195,0.001,14363
8,Fade,14.5,15.1,6.8,0.495,0.016,199,0.001,19863
9,Raze,16.6,16.0,4.6,0.495,0.043,236,0.002,54733
10,Cypher,15.0,14.7,4.6,0.494,0.037000000000000005,202,0.001,47424
11,Skye,14.4,15.3,7.7,0.49200000000000005,0.061,198,0.001,76816
12,Deadlock,15.2,15.2,3.8,0.49,0.040999999999999995,220,0.001,52145
13,Jett,17.3,16.1,3.6,0.489,0.16,236,0.002,203207
14,Omen,14.8,15.1,8.3,0.489,0.129,203,0.001,164135
15,Breach,14.5,15.4,7.5,0.488,0.027000000000000003,199,0.001,34271
16,Astra,15.2,14.8,7.2,0.488,0.019,205,0.001,24118
17,Viper,15.1,14.8,5.9,0.486,0.003,208,0.001,3899
18,Neon,16.1,16.5,4.1,0.48,0.006999999999999999,223,0.002,8371
19,Chamber,16.3,15.1,2.8,0.48,0.044000000000000004,217,0.002,55532
20,Harbor,14.5,15.6,6.5,0.47600000000000003,0.001,197,0.001,1841
21,Yoru,16.0,15.8,4.5,0.474,0.01,219,0.002,13094
22,KAY/O,14.5,15.6,9.4,0.447,0.013000000000000001,206,0.001,16952
