Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Sage,14.4,15.0,7.5,0.511,0.10099999999999999,199,0.001,155996
2,Brimstone,14.7,15.0,9.5,0.507,0.038,209,0.001,58233
3,Raze,17.0,16.2,4.9,0.5,0.106,244,0.002,164012
4,Reyna,17.7,15.7,4.4,0.5,0.08900000000000001,242,0.002,137368
5,Skye,14.5,15.1,8.0,0.49700000000000005,0.096,199,0.001,149591
6,Phoenix,17.1,15.6,4.7,0.49700000000000005,0.021,237,0.002,32546
7,Killjoy,14.8,14.5,3.7,0.49700000000000005,0.042,204,0.001,65184
8,Jett,17.4,16.2,3.7,0.49,0.12,239,0.002,185362
9,Astra,15.4,14.8,7.1,0.489,0.035,210,0.001,54167
10,Omen,15.1,15.1,7.9,0.489,0.111,207,0.001,171660
11,Fade,14.6,15.2,6.2,0.489,0.015,199,0.001,23243
12,Cypher,14.9,14.7,4.6,0.489,0.052000000000000005,201,0.001,80244
13,Deadlock,15.3,15.1,3.9,0.485,0.046,216,0.001,71819
14,Gekko,14.3,15.2,4.7,0.485,0.016,194,0.001,24867
15,Breach,14.5,15.4,7.3,0.485,0.024,200,0.001,37823
16,Viper,15.2,14.9,5.7,0.48100000000000004,0.012,210,0.001,18335
17,Chamber,16.4,15.2,2.9,0.479,0.028999999999999998,220,0.002,44831
18,Sova,14.7,15.0,5.5,0.479,0.012,206,0.001,18623
19,Neon,15.9,16.4,4.2,0.474,0.006,222,0.002,9623
20,Yoru,16.1,15.7,4.4,0.467,0.009000000000000001,221,0.002,14703
21,KAY/O,14.4,15.7,9.0,0.445,0.019,204,0.001,29398
22,Harbor,14.5,15.5,6.1,0.43799999999999994,0.002,198,0.001,3125
