Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.7,14.8,10.7,0.5329999999999999,0.016,207,0.001,3231
2,Viper,15.3,14.6,6.1,0.525,0.01,211,0.001,1949
3,Sage,14.8,14.9,7.0,0.518,0.008,202,0.001,1699
4,Raze,17.0,16.0,4.6,0.511,0.113,241,0.002,22659
5,Killjoy,15.3,14.4,3.3,0.509,0.09300000000000001,206,0.001,18586
6,Fade,14.9,15.1,7.1,0.506,0.013000000000000001,200,0.001,2542
7,Skye,14.5,15.0,8.9,0.503,0.09,196,0.001,18105
8,Jett,17.4,16.1,3.4,0.502,0.159,236,0.002,31896
9,Sova,14.9,14.6,6.4,0.501,0.006999999999999999,209,0.001,1308
10,Phoenix,17.0,15.5,4.6,0.5,0.011000000000000001,235,0.002,2276
11,Deadlock,15.5,15.0,3.7,0.499,0.035,248,0.001,7109
12,Omen,14.8,15.1,8.9,0.498,0.133,201,0.001,26631
13,Chamber,16.7,15.1,2.5,0.496,0.066,220,0.002,13273
14,Gekko,14.3,15.0,4.9,0.495,0.034,190,0.001,6741
15,Breach,14.3,15.2,8.1,0.494,0.055999999999999994,194,0.001,11299
16,Cypher,15.1,14.7,4.6,0.493,0.017,202,0.001,3366
17,Reyna,17.5,15.7,4.2,0.49200000000000005,0.08,237,0.002,16048
18,Astra,15.2,14.7,7.4,0.484,0.026000000000000002,203,0.001,5202
19,Yoru,16.4,16.1,4.4,0.48100000000000004,0.01,222,0.002,1918
20,Neon,16.4,16.5,4.3,0.47100000000000003,0.009000000000000001,227,0.002,1783
21,KAY/O,14.7,15.8,10.5,0.455,0.004,207,0.001,822
22,Harbor,14.4,15.4,6.9,0.45399999999999996,0.01,192,0.001,1921
