Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Sage,14.5,14.9,6.6,0.526,0.026000000000000002,197,0.001,4227
2,Skye,14.6,15.1,7.4,0.52,0.018000000000000002,199,0.001,2919
3,Gekko,14.2,14.9,4.5,0.517,0.006,189,0.001,971
4,Phoenix,16.7,15.3,4.5,0.51,0.01,233,0.002,1689
5,Brimstone,14.9,14.8,9.9,0.51,0.154,206,0.001,25017
6,Reyna,17.6,15.6,4.2,0.506,0.07200000000000001,239,0.002,11740
7,Cypher,15.4,14.6,4.4,0.504,0.049,204,0.001,7963
8,Jett,17.5,16.0,3.4,0.501,0.168,238,0.002,27248
9,Killjoy,15.2,14.6,3.3,0.499,0.084,205,0.001,13630
10,Viper,15.3,14.7,5.7,0.498,0.015,209,0.001,2482
11,Breach,14.3,15.2,7.9,0.49700000000000005,0.146,193,0.001,23683
12,Raze,16.8,16.1,4.4,0.494,0.091,235,0.002,14837
13,Deadlock,15.7,15.1,3.6,0.49200000000000005,0.035,208,0.001,5647
14,Fade,15.1,15.0,6.1,0.491,0.018000000000000002,202,0.001,2900
15,Sova,15.0,14.6,5.7,0.49,0.005,207,0.001,822
16,Neon,16.4,16.6,4.3,0.488,0.018000000000000002,227,0.002,2991
17,Chamber,16.8,15.2,2.6,0.479,0.047,221,0.002,7629
18,Yoru,16.5,15.9,4.3,0.47600000000000003,0.008,222,0.002,1266
19,KAY/O,14.6,15.4,9.5,0.447,0.011000000000000001,204,0.001,1738
20,Omen,14.9,15.3,7.6,0.446,0.008,202,0.001,1302
21,Astra,15.2,15.0,7.0,0.414,0.008,204,0.001,1224
22,Harbor,13.7,15.5,6.1,0.364,0.002,188,0.001,280
