Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Brimstone,14.2,14.7,8.0,0.506,0.054000000000000006,204,0.001,237191
2,Phoenix,16.9,15.2,4.5,0.505,0.036000000000000004,239,0.002,160295
3,Reyna,17.8,15.3,4.5,0.501,0.12300000000000001,250,0.002,539709
4,Sage,13.3,14.7,6.9,0.5,0.091,188,0.001,401468
5,Killjoy,13.9,14.3,3.7,0.499,0.054000000000000006,197,0.001,237029
6,Jett,17.2,15.5,3.8,0.49700000000000005,0.096,241,0.002,422844
7,Raze,16.3,15.5,4.7,0.496,0.057,237,0.002,251132
8,Sova,14.2,14.5,5.4,0.495,0.047,201,0.001,207127
9,Gekko,13.8,15.0,4.9,0.494,0.031,193,0.001,135946
10,Fade,13.9,15.0,6.3,0.493,0.022000000000000002,197,0.001,96592
11,Cypher,14.4,14.4,4.8,0.491,0.03,200,0.001,132603
12,Deadlock,14.6,14.9,3.9,0.491,0.047,211,0.001,208857
13,Astra,14.8,14.5,5.9,0.49,0.013000000000000001,205,0.001,57437
14,Skye,13.8,14.9,7.4,0.489,0.054000000000000006,196,0.001,236508
15,Omen,14.7,15.0,6.7,0.489,0.10300000000000001,206,0.001,454908
16,Breach,14.4,15.3,6.2,0.486,0.027000000000000003,203,0.001,118534
17,Chamber,15.7,14.6,3.1,0.485,0.033,216,0.002,145727
18,Neon,15.9,16.0,4.1,0.48100000000000004,0.019,227,0.002,83709
19,Viper,14.2,14.7,5.5,0.48,0.017,202,0.001,72920
20,Yoru,15.4,15.4,4.3,0.467,0.018000000000000002,217,0.002,77456
21,KAY/O,13.9,15.3,8.4,0.457,0.022000000000000002,201,0.001,96675
22,Harbor,13.6,15.2,5.8,0.45,0.005,193,0.001,23509
