Rank,Agent,Kills,Deaths,Assists,Win %,Pick %,Avg. Score,First Blood %,Matches
1,Phoenix,17.4,15.6,5.0,0.514,0.040999999999999995,241,0.002,39869
2,Brimstone,14.4,14.9,9.1,0.512,0.027000000000000003,204,0.001,25947
3,Cypher,14.9,14.6,4.7,0.511,0.039,201,0.001,37911
4,Sage,14.1,15.1,7.0,0.506,0.03,194,0.001,28915
5,Killjoy,14.9,14.5,3.6,0.506,0.057,205,0.001,54924
6,Gekko,14.3,15.1,5.0,0.504,0.04,193,0.001,39040
7,Raze,16.5,15.9,4.8,0.502,0.037000000000000005,237,0.002,35873
8,Viper,15.1,14.8,6.2,0.502,0.057,209,0.001,55348
9,Astra,15.1,14.5,7.1,0.501,0.067,204,0.001,64588
10,Reyna,17.7,15.7,4.4,0.5,0.1,242,0.002,96161
11,Skye,14.3,15.2,8.0,0.49700000000000005,0.075,197,0.001,71853
12,Fade,14.6,15.2,6.6,0.493,0.048,200,0.001,46251
13,Sova,14.7,14.7,5.9,0.493,0.015,204,0.001,14716
14,Jett,17.2,16.0,3.6,0.49,0.162,235,0.002,155987
15,Deadlock,15.3,15.2,3.9,0.489,0.040999999999999995,206,0.001,39315
16,Chamber,16.3,15.0,2.8,0.479,0.06,217,0.002,58012
17,Breach,14.3,15.6,7.2,0.474,0.006999999999999999,198,0.001,7099
18,Yoru,16.1,15.9,4.4,0.474,0.012,220,0.002,11821
19,Omen,14.6,15.3,7.5,0.47100000000000003,0.023,202,0.001,21996
20,Neon,16.0,16.5,4.1,0.46799999999999997,0.009000000000000001,223,0.002,8726
21,Harbor,14.0,15.2,6.5,0.465,0.033,191,0.001,31832
22,KAY/O,14.4,15.7,8.9,0.441,0.019,204,0.001,18079
